Key,Choice,Question,Alternative,Rail,Teton,Dirt,Gravel,Paved,Dist,Cost,gender,age_group,age,educ,res,emp,marr,house,house_inc,ID
223,0,2,3,0,0,0,0,0,0,0,1,1,24,3,1,2,1,2,5,48
231,0,3,1,1,0,0,0,1,0.49,91,1,1,24,3,1,2,1,2,5,48
232,1,3,2,0,1,0,0,1,0.36,48,1,1,24,3,1,2,1,2,5,48
233,0,3,3,0,0,0,0,0,0,0,1,1,24,3,1,2,1,2,5,48
241,1,4,1,1,0,0,0,1,1.68,26,1,1,24,3,1,2,1,2,5,48
242,0,4,2,0,1,0,1,0,0.36,57,1,1,24,3,1,2,1,2,5,48
243,0,4,3,0,0,0,0,0,0,0,1,1,24,3,1,2,1,2,5,48
251,0,5,1,1,0,1,1,0,3.09,26,1,1,24,3,1,2,1,2,5,48
252,1,5,2,0,1,0,1,0,1.06,20,1,1,24,3,1,2,1,2,5,48
253,0,5,3,0,0,0,0,0,0,0,1,1,24,3,1,2,1,2,5,48
261,1,6,1,1,0,0,0,1,1.68,91,1,1,24,3,1,2,1,2,5,48
262,0,6,2,0,1,1,0,0,1.06,20,1,1,24,3,1,2,1,2,5,48
263,0,6,3,0,0,0,0,0,0,0,1,1,24,3,1,2,1,2,5,48
271,0,7,1,1,0,1,0,0,1.68,167,1,1,24,3,1,2,1,2,5,48
272,1,7,2,0,1,1,0,0,0.89,57,1,1,24,3,1,2,1,2,5,48
273,0,7,3,0,0,0,0,0,0,0,1,1,24,3,1,2,1,2,5,48
281,0,8,1,1,0,0,1,0,0.49,26,1,1,24,3,1,2,1,2,5,48
282,1,8,2,0,1,0,0,1,0.89,57,1,1,24,3,1,2,1,2,5,48
283,0,8,3,0,0,0,0,0,0,0,1,1,24,3,1,2,1,2,5,48
291,1,9,1,1,0,0,1,0,0.49,167,1,1,24,3,1,2,1,2,5,48
292,0,9,2,0,1,1,0,0,1.06,48,1,1,24,3,1,2,1,2,5,48
293,0,9,3,0,0,0,0,0,0,0,1,1,24,3,1,2,1,2,5,48
211,0,1,1,1,0,1,0,0,3.09,91,1,3,36,5,1,6,1,7,8,49
212,1,1,2,0,1,0,0,1,0.89,20,1,3,36,5,1,6,1,7,8,49
213,0,1,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
221,0,2,1,1,0,1,0,0,3.09,26,1,3,36,5,1,6,1,7,8,49
222,0,2,2,0,1,0,1,0,0.36,48,1,3,36,5,1,6,1,7,8,49
223,1,2,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
231,0,3,1,1,0,0,0,1,0.49,91,1,3,36,5,1,6,1,7,8,49
232,1,3,2,0,1,0,0,1,0.36,48,1,3,36,5,1,6,1,7,8,49
233,0,3,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
241,0,4,1,1,0,0,0,1,1.68,26,1,3,36,5,1,6,1,7,8,49
242,0,4,2,0,1,0,1,0,0.36,57,1,3,36,5,1,6,1,7,8,49
243,1,4,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
251,0,5,1,1,0,1,1,0,3.09,26,1,3,36,5,1,6,1,7,8,49
252,1,5,2,0,1,0,1,0,1.06,20,1,3,36,5,1,6,1,7,8,49
253,0,5,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
261,0,6,1,1,0,0,0,1,1.68,91,1,3,36,5,1,6,1,7,8,49
262,0,6,2,0,1,1,0,0,1.06,20,1,3,36,5,1,6,1,7,8,49
263,1,6,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
271,0,7,1,1,0,1,0,0,1.68,167,1,3,36,5,1,6,1,7,8,49
272,0,7,2,0,1,1,0,0,0.89,57,1,3,36,5,1,6,1,7,8,49
273,1,7,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
281,0,8,1,1,0,0,1,0,0.49,26,1,3,36,5,1,6,1,7,8,49
282,1,8,2,0,1,0,0,1,0.89,57,1,3,36,5,1,6,1,7,8,49
283,0,8,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
291,0,9,1,1,0,0,1,0,0.49,167,1,3,36,5,1,6,1,7,8,49
292,0,9,2,0,1,1,0,0,1.06,48,1,3,36,5,1,6,1,7,8,49
293,1,9,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
211,1,1,1,1,0,1,0,0,3.09,91,0,1,24,3,2,6,2,1,4,50
212,0,1,2,0,1,0,0,1,0.89,20,0,1,24,3,2,6,2,1,4,50
213,0,1,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
221,1,2,1,1,0,1,0,0,3.09,26,0,1,24,3,2,6,2,1,4,50
222,0,2,2,0,1,0,1,0,0.36,48,0,1,24,3,2,6,2,1,4,50
223,0,2,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
231,1,3,1,1,0,0,0,1,0.49,91,0,1,24,3,2,6,2,1,4,50
232,0,3,2,0,1,0,0,1,0.36,48,0,1,24,3,2,6,2,1,4,50
233,0,3,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
241,1,4,1,1,0,0,0,1,1.68,26,0,1,24,3,2,6,2,1,4,50
242,0,4,2,0,1,0,1,0,0.36,57,0,1,24,3,2,6,2,1,4,50
243,0,4,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
251,1,5,1,1,0,1,1,0,3.09,26,0,1,24,3,2,6,2,1,4,50
252,0,5,2,0,1,0,1,0,1.06,20,0,1,24,3,2,6,2,1,4,50
253,0,5,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
261,0,6,1,1,0,0,0,1,1.68,91,0,1,24,3,2,6,2,1,4,50
262,1,6,2,0,1,1,0,0,1.06,20,0,1,24,3,2,6,2,1,4,50
263,0,6,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
271,1,7,1,1,0,1,0,0,1.68,167,0,1,24,3,2,6,2,1,4,50
272,0,7,2,0,1,1,0,0,0.89,57,0,1,24,3,2,6,2,1,4,50
273,0,7,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
281,0,8,1,1,0,0,1,0,0.49,26,0,1,24,3,2,6,2,1,4,50
282,1,8,2,0,1,0,0,1,0.89,57,0,1,24,3,2,6,2,1,4,50
283,0,8,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
291,0,9,1,1,0,0,1,0,0.49,167,0,1,24,3,2,6,2,1,4,50
292,1,9,2,0,1,1,0,0,1.06,48,0,1,24,3,2,6,2,1,4,50
293,0,9,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
111,0,1,1,1,0,0,1,0,1.68,91,0,1,19,3,2,6,2,1,2,51
112,1,1,2,0,1,0,1,0,0.89,48,0,1,19,3,2,6,2,1,2,51
113,0,1,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
121,0,2,1,1,0,1,0,0,1.68,26,0,1,19,3,2,6,2,1,2,51
122,1,2,2,0,1,0,0,1,1.06,48,0,1,19,3,2,6,2,1,2,51
123,0,2,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
131,0,3,1,1,0,0,1,0,1.68,167,0,1,19,3,2,6,2,1,2,51
132,1,3,2,0,1,0,0,1,0.36,20,0,1,19,3,2,6,2,1,2,51
133,0,3,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
141,0,4,1,1,0,0,0,1,3.09,26,0,1,19,3,2,6,2,1,2,51
142,1,4,2,0,1,1,0,0,0.89,48,0,1,19,3,2,6,2,1,2,51
143,0,4,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
151,0,5,1,1,0,1,0,0,0.49,91,0,1,19,3,2,6,2,1,2,51
152,1,5,2,0,1,0,1,0,1.06,57,0,1,19,3,2,6,2,1,2,51
153,0,5,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
161,0,6,1,1,0,0,0,1,0.49,167,0,1,19,3,2,6,2,1,2,51
162,1,6,2,0,1,0,1,0,0.89,20,0,1,19,3,2,6,2,1,2,51
163,0,6,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
171,0,7,1,1,0,0,0,1,3.09,167,0,1,19,3,2,6,2,1,2,51
172,1,7,2,0,1,0,0,1,1.06,57,0,1,19,3,2,6,2,1,2,51
173,0,7,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
181,1,8,1,1,0,1,0,0,0.49,26,0,1,19,3,2,6,2,1,2,51
182,0,8,2,0,1,1,0,0,0.36,20,0,1,19,3,2,6,2,1,2,51
183,0,8,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
191,0,9,1,1,0,0,1,0,3.09,91,0,1,19,3,2,6,2,1,2,51
192,1,9,2,0,1,1,0,0,0.36,57,0,1,19,3,2,6,2,1,2,51
193,0,9,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
111,1,1,1,1,0,0,1,0,1.68,91,1,2,25,5,1,2,1,2,3,52
112,0,1,2,0,1,0,1,0,0.89,48,1,2,25,5,1,2,1,2,3,52
113,0,1,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
121,1,2,1,1,0,1,0,0,1.68,26,1,2,25,5,1,2,1,2,3,52
122,0,2,2,0,1,0,0,1,1.06,48,1,2,25,5,1,2,1,2,3,52
123,0,2,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
131,1,3,1,1,0,0,1,0,1.68,167,1,2,25,5,1,2,1,2,3,52
132,0,3,2,0,1,0,0,1,0.36,20,1,2,25,5,1,2,1,2,3,52
133,0,3,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
141,1,4,1,1,0,0,0,1,3.09,26,1,2,25,5,1,2,1,2,3,52
142,0,4,2,0,1,1,0,0,0.89,48,1,2,25,5,1,2,1,2,3,52
143,0,4,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
151,1,5,1,1,0,1,0,0,0.49,91,1,2,25,5,1,2,1,2,3,52
152,0,5,2,0,1,0,1,0,1.06,57,1,2,25,5,1,2,1,2,3,52
153,0,5,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
161,1,6,1,1,0,0,0,1,0.49,167,1,2,25,5,1,2,1,2,3,52
162,0,6,2,0,1,0,1,0,0.89,20,1,2,25,5,1,2,1,2,3,52
163,0,6,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
171,1,7,1,1,0,0,0,1,3.09,167,1,2,25,5,1,2,1,2,3,52
172,0,7,2,0,1,0,0,1,1.06,57,1,2,25,5,1,2,1,2,3,52
173,0,7,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
181,1,8,1,1,0,1,0,0,0.49,26,1,2,25,5,1,2,1,2,3,52
182,0,8,2,0,1,1,0,0,0.36,20,1,2,25,5,1,2,1,2,3,52
183,0,8,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
191,1,9,1,1,0,0,1,0,3.09,91,1,2,25,5,1,2,1,2,3,52
192,0,9,2,0,1,1,0,0,0.36,57,1,2,25,5,1,2,1,2,3,52
193,0,9,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
111,0,1,1,1,0,0,1,0,1.68,91,0,2,27,5,2,1,2,1,3,53
112,1,1,2,0,1,0,1,0,0.89,48,0,2,27,5,2,1,2,1,3,53
113,0,1,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
121,1,2,1,1,0,1,0,0,1.68,26,0,2,27,5,2,1,2,1,3,53
122,0,2,2,0,1,0,0,1,1.06,48,0,2,27,5,2,1,2,1,3,53
123,0,2,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
131,0,3,1,1,0,0,1,0,1.68,167,0,2,27,5,2,1,2,1,3,53
132,0,3,2,0,1,0,0,1,0.36,20,0,2,27,5,2,1,2,1,3,53
133,1,3,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
141,1,4,1,1,0,0,0,1,3.09,26,0,2,27,5,2,1,2,1,3,53
142,0,4,2,0,1,1,0,0,0.89,48,0,2,27,5,2,1,2,1,3,53
143,0,4,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
151,0,5,1,1,0,1,0,0,0.49,91,0,2,27,5,2,1,2,1,3,53
152,1,5,2,0,1,0,1,0,1.06,57,0,2,27,5,2,1,2,1,3,53
153,0,5,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
161,1,6,1,1,0,0,0,1,0.49,167,0,2,27,5,2,1,2,1,3,53
162,0,6,2,0,1,0,1,0,0.89,20,0,2,27,5,2,1,2,1,3,53
163,0,6,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
171,0,7,1,1,0,0,0,1,3.09,167,0,2,27,5,2,1,2,1,3,53
172,1,7,2,0,1,0,0,1,1.06,57,0,2,27,5,2,1,2,1,3,53
173,0,7,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
181,0,8,1,1,0,1,0,0,0.49,26,0,2,27,5,2,1,2,1,3,53
182,1,8,2,0,1,1,0,0,0.36,20,0,2,27,5,2,1,2,1,3,53
183,0,8,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
191,1,9,1,1,0,0,1,0,3.09,91,0,2,27,5,2,1,2,1,3,53
192,0,9,2,0,1,1,0,0,0.36,57,0,2,27,5,2,1,2,1,3,53
193,0,9,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
211,0,1,1,1,0,1,0,0,3.09,91,0,0,0,8,2,1,2,0,0,54
212,1,1,2,0,1,0,0,1,0.89,20,0,0,0,8,2,1,2,0,0,54
213,0,1,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
221,0,2,1,1,0,1,0,0,3.09,26,0,0,0,8,2,1,2,0,0,54
222,1,2,2,0,1,0,1,0,0.36,48,0,0,0,8,2,1,2,0,0,54
223,0,2,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
231,0,3,1,1,0,0,0,1,0.49,91,0,0,0,8,2,1,2,0,0,54
232,1,3,2,0,1,0,0,1,0.36,48,0,0,0,8,2,1,2,0,0,54
233,0,3,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
241,1,4,1,1,0,0,0,1,1.68,26,0,0,0,8,2,1,2,0,0,54
242,0,4,2,0,1,0,1,0,0.36,57,0,0,0,8,2,1,2,0,0,54
243,0,4,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
251,0,5,1,1,0,1,1,0,3.09,26,0,0,0,8,2,1,2,0,0,54
252,1,5,2,0,1,0,1,0,1.06,20,0,0,0,8,2,1,2,0,0,54
253,0,5,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
261,0,6,1,1,0,0,0,1,1.68,91,0,0,0,8,2,1,2,0,0,54
262,0,6,2,0,1,1,0,0,1.06,20,0,0,0,8,2,1,2,0,0,54
263,1,6,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
271,0,7,1,1,0,1,0,0,1.68,167,0,0,0,8,2,1,2,0,0,54
272,0,7,2,0,1,1,0,0,0.89,57,0,0,0,8,2,1,2,0,0,54
273,1,7,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
281,0,8,1,1,0,0,1,0,0.49,26,0,0,0,8,2,1,2,0,0,54
282,1,8,2,0,1,0,0,1,0.89,57,0,0,0,8,2,1,2,0,0,54
283,0,8,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
291,0,9,1,1,0,0,1,0,0.49,167,0,0,0,8,2,1,2,0,0,54
292,0,9,2,0,1,1,0,0,1.06,48,0,0,0,8,2,1,2,0,0,54
293,1,9,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
111,0,1,1,1,0,0,1,0,1.68,91,0,1,19,3,2,6,2,6,10,55
112,1,1,2,0,1,0,1,0,0.89,48,0,1,19,3,2,6,2,6,10,55
113,0,1,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
121,1,2,1,1,0,1,0,0,1.68,26,0,1,19,3,2,6,2,6,10,55
122,0,2,2,0,1,0,0,1,1.06,48,0,1,19,3,2,6,2,6,10,55
123,0,2,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
131,0,3,1,1,0,0,1,0,1.68,167,0,1,19,3,2,6,2,6,10,55
132,1,3,2,0,1,0,0,1,0.36,20,0,1,19,3,2,6,2,6,10,55
133,0,3,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
141,0,4,1,1,0,0,0,1,3.09,26,0,1,19,3,2,6,2,6,10,55
142,1,4,2,0,1,1,0,0,0.89,48,0,1,19,3,2,6,2,6,10,55
143,0,4,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
151,0,5,1,1,0,1,0,0,0.49,91,0,1,19,3,2,6,2,6,10,55
152,1,5,2,0,1,0,1,0,1.06,57,0,1,19,3,2,6,2,6,10,55
153,0,5,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
161,0,6,1,1,0,0,0,1,0.49,167,0,1,19,3,2,6,2,6,10,55
162,1,6,2,0,1,0,1,0,0.89,20,0,1,19,3,2,6,2,6,10,55
163,0,6,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
171,0,7,1,1,0,0,0,1,3.09,167,0,1,19,3,2,6,2,6,10,55
172,1,7,2,0,1,0,0,1,1.06,57,0,1,19,3,2,6,2,6,10,55
173,0,7,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
181,0,8,1,1,0,1,0,0,0.49,26,0,1,19,3,2,6,2,6,10,55
182,1,8,2,0,1,1,0,0,0.36,20,0,1,19,3,2,6,2,6,10,55
183,0,8,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
191,0,9,1,1,0,0,1,0,3.09,91,0,1,19,3,2,6,2,6,10,55
192,1,9,2,0,1,1,0,0,0.36,57,0,1,19,3,2,6,2,6,10,55
193,0,9,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
211,0,1,1,1,0,1,0,0,3.09,91,1,4,50,5,1,2,1,4,11,56
212,1,1,2,0,1,0,0,1,0.89,20,1,4,50,5,1,2,1,4,11,56
213,0,1,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
221,0,2,1,1,0,1,0,0,3.09,26,1,4,50,5,1,2,1,4,11,56
222,1,2,2,0,1,0,1,0,0.36,48,1,4,50,5,1,2,1,4,11,56
223,0,2,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
231,0,3,1,1,0,0,0,1,0.49,91,1,4,50,5,1,2,1,4,11,56
232,1,3,2,0,1,0,0,1,0.36,48,1,4,50,5,1,2,1,4,11,56
233,0,3,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
241,0,4,1,1,0,0,0,1,1.68,26,1,4,50,5,1,2,1,4,11,56
242,1,4,2,0,1,0,1,0,0.36,57,1,4,50,5,1,2,1,4,11,56
243,0,4,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
251,0,5,1,1,0,1,1,0,3.09,26,1,4,50,5,1,2,1,4,11,56
252,1,5,2,0,1,0,1,0,1.06,20,1,4,50,5,1,2,1,4,11,56
253,0,5,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
261,0,6,1,1,0,0,0,1,1.68,91,1,4,50,5,1,2,1,4,11,56
262,1,6,2,0,1,1,0,0,1.06,20,1,4,50,5,1,2,1,4,11,56
263,0,6,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
271,0,7,1,1,0,1,0,0,1.68,167,1,4,50,5,1,2,1,4,11,56
272,1,7,2,0,1,1,0,0,0.89,57,1,4,50,5,1,2,1,4,11,56
273,0,7,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
281,0,8,1,1,0,0,1,0,0.49,26,1,4,50,5,1,2,1,4,11,56
282,1,8,2,0,1,0,0,1,0.89,57,1,4,50,5,1,2,1,4,11,56
283,0,8,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
291,0,9,1,1,0,0,1,0,0.49,167,1,4,50,5,1,2,1,4,11,56
292,1,9,2,0,1,1,0,0,1.06,48,1,4,50,5,1,2,1,4,11,56
293,0,9,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
211,0,1,1,1,0,1,0,0,3.09,91,0,1,24,3,2,1,1,2,2,57
212,0,1,2,0,1,0,0,1,0.89,20,0,1,24,3,2,1,1,2,2,57
213,1,1,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
221,0,2,1,1,0,1,0,0,3.09,26,0,1,24,3,2,1,1,2,2,57
222,0,2,2,0,1,0,1,0,0.36,48,0,1,24,3,2,1,1,2,2,57
223,1,2,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
231,0,3,1,1,0,0,0,1,0.49,91,0,1,24,3,2,1,1,2,2,57
232,0,3,2,0,1,0,0,1,0.36,48,0,1,24,3,2,1,1,2,2,57
233,1,3,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
241,0,4,1,1,0,0,0,1,1.68,26,0,1,24,3,2,1,1,2,2,57
242,0,4,2,0,1,0,1,0,0.36,57,0,1,24,3,2,1,1,2,2,57
243,1,4,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
251,0,5,1,1,0,1,1,0,3.09,26,0,1,24,3,2,1,1,2,2,57
252,0,5,2,0,1,0,1,0,1.06,20,0,1,24,3,2,1,1,2,2,57
253,1,5,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
261,0,6,1,1,0,0,0,1,1.68,91,0,1,24,3,2,1,1,2,2,57
262,0,6,2,0,1,1,0,0,1.06,20,0,1,24,3,2,1,1,2,2,57
263,1,6,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
271,0,7,1,1,0,1,0,0,1.68,167,0,1,24,3,2,1,1,2,2,57
272,0,7,2,0,1,1,0,0,0.89,57,0,1,24,3,2,1,1,2,2,57
273,1,7,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
281,0,8,1,1,0,0,1,0,0.49,26,0,1,24,3,2,1,1,2,2,57
282,0,8,2,0,1,0,0,1,0.89,57,0,1,24,3,2,1,1,2,2,57
283,1,8,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
291,0,9,1,1,0,0,1,0,0.49,167,0,1,24,3,2,1,1,2,2,57
292,0,9,2,0,1,1,0,0,1.06,48,0,1,24,3,2,1,1,2,2,57
293,1,9,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
211,1,1,1,1,0,1,0,0,3.09,91,1,2,25,5,1,6,1,4,2,58
212,0,1,2,0,1,0,0,1,0.89,20,1,2,25,5,1,6,1,4,2,58
213,0,1,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
221,1,2,1,1,0,1,0,0,3.09,26,1,2,25,5,1,6,1,4,2,58
222,0,2,2,0,1,0,1,0,0.36,48,1,2,25,5,1,6,1,4,2,58
223,0,2,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
231,1,3,1,1,0,0,0,1,0.49,91,1,2,25,5,1,6,1,4,2,58
232,0,3,2,0,1,0,0,1,0.36,48,1,2,25,5,1,6,1,4,2,58
233,0,3,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
241,1,4,1,1,0,0,0,1,1.68,26,1,2,25,5,1,6,1,4,2,58
242,0,4,2,0,1,0,1,0,0.36,57,1,2,25,5,1,6,1,4,2,58
243,0,4,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
251,0,5,1,1,0,1,1,0,3.09,26,1,2,25,5,1,6,1,4,2,58
252,1,5,2,0,1,0,1,0,1.06,20,1,2,25,5,1,6,1,4,2,58
253,0,5,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
261,0,6,1,1,0,0,0,1,1.68,91,1,2,25,5,1,6,1,4,2,58
262,1,6,2,0,1,1,0,0,1.06,20,1,2,25,5,1,6,1,4,2,58
263,0,6,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
271,0,7,1,1,0,1,0,0,1.68,167,1,2,25,5,1,6,1,4,2,58
272,1,7,2,0,1,1,0,0,0.89,57,1,2,25,5,1,6,1,4,2,58
273,0,7,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
281,0,8,1,1,0,0,1,0,0.49,26,1,2,25,5,1,6,1,4,2,58
282,1,8,2,0,1,0,0,1,0.89,57,1,2,25,5,1,6,1,4,2,58
283,0,8,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
291,0,9,1,1,0,0,1,0,0.49,167,1,2,25,5,1,6,1,4,2,58
292,1,9,2,0,1,1,0,0,1.06,48,1,2,25,5,1,6,1,4,2,58
293,0,9,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
111,0,1,1,1,0,0,1,0,1.68,91,1,3,43,3,1,2,1,4,12,59
112,1,1,2,0,1,0,1,0,0.89,48,1,3,43,3,1,2,1,4,12,59
113,0,1,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
121,0,2,1,1,0,1,0,0,1.68,26,1,3,43,3,1,2,1,4,12,59
122,1,2,2,0,1,0,0,1,1.06,48,1,3,43,3,1,2,1,4,12,59
123,0,2,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
131,0,3,1,1,0,0,1,0,1.68,167,1,3,43,3,1,2,1,4,12,59
132,1,3,2,0,1,0,0,1,0.36,20,1,3,43,3,1,2,1,4,12,59
133,0,3,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
141,0,4,1,1,0,0,0,1,3.09,26,1,3,43,3,1,2,1,4,12,59
142,1,4,2,0,1,1,0,0,0.89,48,1,3,43,3,1,2,1,4,12,59
143,0,4,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
151,0,5,1,1,0,1,0,0,0.49,91,1,3,43,3,1,2,1,4,12,59
152,1,5,2,0,1,0,1,0,1.06,57,1,3,43,3,1,2,1,4,12,59
153,0,5,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
161,0,6,1,1,0,0,0,1,0.49,167,1,3,43,3,1,2,1,4,12,59
162,1,6,2,0,1,0,1,0,0.89,20,1,3,43,3,1,2,1,4,12,59
163,0,6,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
171,0,7,1,1,0,0,0,1,3.09,167,1,3,43,3,1,2,1,4,12,59
172,1,7,2,0,1,0,0,1,1.06,57,1,3,43,3,1,2,1,4,12,59
173,0,7,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
181,0,8,1,1,0,1,0,0,0.49,26,1,3,43,3,1,2,1,4,12,59
182,1,8,2,0,1,1,0,0,0.36,20,1,3,43,3,1,2,1,4,12,59
183,0,8,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
191,0,9,1,1,0,0,1,0,3.09,91,1,3,43,3,1,2,1,4,12,59
192,1,9,2,0,1,1,0,0,0.36,57,1,3,43,3,1,2,1,4,12,59
193,0,9,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
111,0,1,1,1,0,0,1,0,1.68,91,0,4,48,4,1,2,1,4,12,60
112,0,1,2,0,1,0,1,0,0.89,48,0,4,48,4,1,2,1,4,12,60
