Case,Alternative,Choice,Rail,Teton,Dirt,Gravel,Paved,Dist,Cost,gender,age_group,age,educ,res,emp,marr,house,house_inc,ID,Question,,Case_p,Alternative_p,Choice_p,Rail_p,Teton_p,Dirt_p,Gravel_p,Paved_p,Dist_p,Cost_p,ID_p,Question_p,,Case_s,Alternative_s,Choice_s,Rail_s,Teton_s,Dirt_s,Gravel_s,Paved_s,Dist_s,Cost_s,ID_s,Question_s
242,3,0,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,
243,1,1,1,0,0,1,0,3.09,91,1,2,26,4,2,6,1,3,2,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2,0,0,1,1,0,0,0.36,57,1,2,26,4,2,6,1,3,2,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,
243,3,0,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1,1,1,0,0,1,0,1.68,91,0,1,19,3,2,6,2,1,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2,0,0,1,0,1,0,0.89,48,0,1,19,3,2,6,2,1,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,
271,3,0,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,
272,1,1,1,0,1,0,0,1.68,26,0,1,19,3,2,6,2,1,1,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2,0,0,1,0,0,1,1.06,48,0,1,19,3,2,6,2,1,1,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,
272,3,0,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1,1,1,0,0,1,0,1.68,167,0,1,19,3,2,6,2,1,1,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2,0,0,1,0,0,1,0.36,20,0,1,19,3,2,6,2,1,1,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,
273,3,0,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,
274,1,1,1,0,0,0,1,3.09,26,0,1,19,3,2,6,2,1,1,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2,0,0,1,1,0,0,0.89,48,0,1,19,3,2,6,2,1,1,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,
274,3,0,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1,0,1,0,1,0,0,0.49,91,0,1,19,3,2,6,2,1,1,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2,1,0,1,0,1,0,1.06,57,0,1,19,3,2,6,2,1,1,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,
275,3,0,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,
276,1,0,1,0,0,0,1,0.49,167,0,1,19,3,2,6,2,1,1,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2,1,0,1,0,1,0,0.89,20,0,1,19,3,2,6,2,1,1,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,
276,3,0,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1,1,1,0,0,0,1,3.09,167,0,1,19,3,2,6,2,1,1,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2,0,0,1,0,0,1,1.06,57,0,1,19,3,2,6,2,1,1,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,
277,3,0,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1,1,1,0,1,0,0,0.49,26,0,1,19,3,2,6,2,1,1,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2,0,0,1,1,0,0,0.36,20,0,1,19,3,2,6,2,1,1,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,
278,3,0,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,
279,1,1,1,0,0,1,0,3.09,91,0,1,19,3,2,6,2,1,1,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2,0,0,1,1,0,0,0.36,57,0,1,19,3,2,6,2,1,1,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,
279,3,0,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,
280,1,0,1,0,1,0,0,3.09,91,1,1,24,2,2,1,2,1,2,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2,1,0,1,0,0,1,0.89,20,1,1,24,2,2,1,2,1,2,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,
280,3,0,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1,1,1,0,1,0,0,3.09,26,1,1,24,2,2,1,2,1,2,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2,0,0,1,0,1,0,0.36,48,1,1,24,2,2,1,2,1,2,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,
281,3,0,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,
282,1,0,1,0,0,0,1,0.49,91,1,1,24,2,2,1,2,1,2,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2,1,0,1,0,0,1,0.36,48,1,1,24,2,2,1,2,1,2,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,
282,3,0,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1,1,1,0,0,0,1,1.68,26,1,1,24,2,2,1,2,1,2,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2,0,0,1,0,1,0,0.36,57,1,1,24,2,2,1,2,1,2,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,
283,3,0,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,
284,1,0,1,0,1,1,0,3.09,26,1,1,24,2,2,1,2,1,2,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2,1,0,1,0,1,0,1.06,20,1,1,24,2,2,1,2,1,2,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,
284,3,0,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,
285,1,0,1,0,0,0,1,1.68,91,1,1,24,2,2,1,2,1,2,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,
285,2,1,0,1,1,0,0,1.06,20,1,1,24,2,2,1,2,1,2,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,
285,3,0,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,
286,1,0,1,0,1,0,0,1.68,167,1,1,24,2,2,1,2,1,2,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2,1,0,1,1,0,0,0.89,57,1,1,24,2,2,1,2,1,2,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,
286,3,0,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1,1,1,0,0,1,0,0.49,26,1,1,24,2,2,1,2,1,2,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2,0,0,1,0,0,1,0.89,57,1,1,24,2,2,1,2,1,2,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,
287,3,0,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,
288,1,0,1,0,0,1,0,0.49,167,1,1,24,2,2,1,2,1,2,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2,1,0,1,1,0,0,1.06,48,1,1,24,2,2,1,2,1,2,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,
288,3,0,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,
316,1,0,1,0,1,0,0,3.09,91,0,1,21,3,2,1,2,1,2,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2,1,0,1,0,0,1,0.89,20,0,1,21,3,2,1,2,1,2,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,
316,3,0,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,
317,1,0,1,0,1,0,0,3.09,26,0,1,21,3,2,1,2,1,2,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2,0,0,1,0,1,0,0.36,48,0,1,21,3,2,1,2,1,2,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,
317,3,1,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,
318,1,1,1,0,0,0,1,0.49,91,0,1,21,3,2,1,2,1,2,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2,0,0,1,0,0,1,0.36,48,0,1,21,3,2,1,2,1,2,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,
318,3,0,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,
319,1,1,1,0,0,0,1,1.68,26,0,1,21,3,2,1,2,1,2,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2,0,0,1,0,1,0,0.36,57,0,1,21,3,2,1,2,1,2,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,
319,3,0,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1,0,1,0,1,1,0,3.09,26,0,1,21,3,2,1,2,1,2,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2,0,0,1,0,1,0,1.06,20,0,1,21,3,2,1,2,1,2,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,
320,3,1,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,
321,1,1,1,0,0,0,1,1.68,91,0,1,21,3,2,1,2,1,2,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2,0,0,1,1,0,0,1.06,20,0,1,21,3,2,1,2,1,2,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,
321,3,0,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,
322,1,0,1,0,1,0,0,1.68,167,0,1,21,3,2,1,2,1,2,36,7,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2,0,0,1,1,0,0,0.89,57,0,1,21,3,2,1,2,1,2,36,7,,,,,,,,,,,,,,,,,,,,,,,,,,
322,3,1,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36,7,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1,0,1,0,0,1,0,0.49,26,0,1,21,3,2,1,2,1,2,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2,1,0,1,0,0,1,0.89,57,0,1,21,3,2,1,2,1,2,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,
323,3,0,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1,0,1,0,0,1,0,0.49,167,0,1,21,3,2,1,2,1,2,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2,1,0,1,1,0,0,1.06,48,0,1,21,3,2,1,2,1,2,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,
324,3,0,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,
325,1,0,1,0,1,0,0,3.09,91,1,1,19,3,2,1,2,1,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2,0,0,1,0,0,1,0.89,20,1,1,19,3,2,1,2,1,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,
325,3,1,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1,0,1,0,1,0,0,3.09,26,1,1,19,3,2,1,2,1,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2,0,0,1,0,1,0,0.36,48,1,1,19,3,2,1,2,1,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,
326,3,1,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1,0,1,0,0,0,1,0.49,91,1,1,19,3,2,1,2,1,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2,0,0,1,0,0,1,0.36,48,1,1,19,3,2,1,2,1,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,
327,3,1,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,
328,1,0,1,0,0,0,1,1.68,26,1,1,19,3,2,1,2,1,1,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2,0,0,1,0,1,0,0.36,57,1,1,19,3,2,1,2,1,1,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,
328,3,1,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,
329,1,0,1,0,1,1,0,3.09,26,1,1,19,3,2,1,2,1,1,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2,1,0,1,0,1,0,1.06,20,1,1,19,3,2,1,2,1,1,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,
329,3,0,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,
330,1,0,1,0,0,0,1,1.68,91,1,1,19,3,2,1,2,1,1,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2,1,0,1,1,0,0,1.06,20,1,1,19,3,2,1,2,1,1,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,
330,3,0,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,
331,1,0,1,0,1,0,0,1.68,167,1,1,19,3,2,1,2,1,1,37,7,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2,0,0,1,1,0,0,0.89,57,1,1,19,3,2,1,2,1,1,37,7,,,,,,,,,,,,,,,,,,,,,,,,,,
331,3,1,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37,7,,,,,,,,,,,,,,,,,,,,,,,,,,
332,1,0,1,0,0,1,0,0.49,26,1,1,19,3,2,1,2,1,1,37,8,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2,0,0,1,0,0,1,0.89,57,1,1,19,3,2,1,2,1,1,37,8,,,,,,,,,,,,,,,,,,,,,,,,,,
332,3,1,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37,8,,,,,,,,,,,,,,,,,,,,,,,,,,
333,1,0,1,0,0,1,0,0.49,167,1,1,19,3,2,1,2,1,1,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2,0,0,1,1,0,0,1.06,48,1,1,19,3,2,1,2,1,1,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,
333,3,1,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,
334,1,1,1,0,0,1,0,1.68,91,1,1,19,3,2,6,2,1,1,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2,0,0,1,0,1,0,0.89,48,1,1,19,3,2,6,2,1,1,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,
334,3,0,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,
335,1,0,1,0,1,0,0,1.68,26,1,1,19,3,2,6,2,1,1,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2,1,0,1,0,0,1,1.06,48,1,1,19,3,2,6,2,1,1,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,
335,3,0,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,
336,1,0,1,0,0,1,0,1.68,167,1,1,19,3,2,6,2,1,1,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2,1,0,1,0,0,1,0.36,20,1,1,19,3,2,6,2,1,1,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,
336,3,0,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,
337,1,1,1,0,0,0,1,3.09,26,1,1,19,3,2,6,2,1,1,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2,0,0,1,1,0,0,0.89,48,1,1,19,3,2,6,2,1,1,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,
337,3,0,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,
338,1,0,1,0,1,0,0,0.49,91,1,1,19,3,2,6,2,1,1,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2,1,0,1,0,1,0,1.06,57,1,1,19,3,2,6,2,1,1,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,
338,3,0,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,
339,1,1,1,0,0,0,1,0.49,167,1,1,19,3,2,6,2,1,1,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,
339,2,0,0,1,0,1,0,0.89,20,1,1,19,3,2,6,2,1,1,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,
339,3,0,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,
340,1,1,1,0,0,0,1,3.09,167,1,1,19,3,2,6,2,1,1,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2,0,0,1,0,0,1,1.06,57,1,1,19,3,2,6,2,1,1,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,
340,3,0,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,
341,1,1,1,0,1,0,0,0.49,26,1,1,19,3,2,6,2,1,1,38,8,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2,0,0,1,1,0,0,0.36,20,1,1,19,3,2,6,2,1,1,38,8,,,,,,,,,,,,,,,,,,,,,,,,,,
341,3,0,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38,8,,,,,,,,,,,,,,,,,,,,,,,,,,
342,1,0,1,0,0,1,0,3.09,91,1,1,19,3,2,6,2,1,1,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2,1,0,1,1,0,0,0.36,57,1,1,19,3,2,6,2,1,1,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,
342,3,0,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,
343,1,0,1,0,1,0,0,3.09,91,1,1,19,3,2,1,2,1,1,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2,1,0,1,0,0,1,0.89,20,1,1,19,3,2,1,2,1,1,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,
343,3,0,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,
344,1,1,1,0,1,0,0,3.09,26,1,1,19,3,2,1,2,1,1,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2,0,0,1,0,1,0,0.36,48,1,1,19,3,2,1,2,1,1,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,
344,3,0,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,
345,1,0,1,0,0,0,1,0.49,91,1,1,19,3,2,1,2,1,1,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2,1,0,1,0,0,1,0.36,48,1,1,19,3,2,1,2,1,1,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,
345,3,0,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,
346,1,0,1,0,0,0,1,1.68,26,1,1,19,3,2,1,2,1,1,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,
346,2,1,0,1,0,1,0,0.36,57,1,1,19,3,2,1,2,1,1,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,
346,3,0,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,
347,1,0,1,0,1,1,0,3.09,26,1,1,19,3,2,1,2,1,1,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2,1,0,1,0,1,0,1.06,20,1,1,19,3,2,1,2,1,1,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,
347,3,0,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,
348,1,1,1,0,0,0,1,1.68,91,1,1,19,3,2,1,2,1,1,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2,0,0,1,1,0,0,1.06,20,1,1,19,3,2,1,2,1,1,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,
348,3,0,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,
349,1,1,1,0,1,0,0,1.68,167,1,1,19,3,2,1,2,1,1,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2,0,0,1,1,0,0,0.89,57,1,1,19,3,2,1,2,1,1,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,
349,3,0,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,
350,1,0,1,0,0,1,0,0.49,26,1,1,19,3,2,1,2,1,1,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2,1,0,1,0,0,1,0.89,57,1,1,19,3,2,1,2,1,1,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,
350,3,0,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,
351,1,0,1,0,0,1,0,0.49,167,1,1,19,3,2,1,2,1,1,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2,1,0,1,1,0,0,1.06,48,1,1,19,3,2,1,2,1,1,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,
351,3,0,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,
352,1,0,1,0,1,0,0,3.09,91,0,1,21,4,2,6,2,1,1,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2,1,0,1,0,0,1,0.89,20,0,1,21,4,2,6,2,1,1,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,
352,3,0,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,
353,1,0,1,0,1,0,0,3.09,26,0,1,21,4,2,6,2,1,1,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2,1,0,1,0,1,0,0.36,48,0,1,21,4,2,6,2,1,1,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,
353,3,0,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,
354,1,1,1,0,0,0,1,0.49,91,0,1,21,4,2,6,2,1,1,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2,0,0,1,0,0,1,0.36,48,0,1,21,4,2,6,2,1,1,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,
354,3,0,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,
355,1,1,1,0,0,0,1,1.68,26,0,1,21,4,2,6,2,1,1,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2,0,0,1,0,1,0,0.36,57,0,1,21,4,2,6,2,1,1,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,
355,3,0,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,
356,1,1,1,0,1,1,0,3.09,26,0,1,21,4,2,6,2,1,1,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2,0,0,1,0,1,0,1.06,20,0,1,21,4,2,6,2,1,1,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,
356,3,0,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,
357,1,1,1,0,0,0,1,1.68,91,0,1,21,4,2,6,2,1,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2,0,0,1,1,0,0,1.06,20,0,1,21,4,2,6,2,1,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,
357,3,0,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,
358,1,0,1,0,1,0,0,1.68,167,0,1,21,4,2,6,2,1,1,40,7,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2,1,0,1,1,0,0,0.89,57,0,1,21,4,2,6,2,1,1,40,7,,,,,,,,,,,,,,,,,,,,,,,,,,
358,3,0,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40,7,,,,,,,,,,,,,,,,,,,,,,,,,,
359,1,0,1,0,0,1,0,0.49,26,0,1,21,4,2,6,2,1,1,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2,1,0,1,0,0,1,0.89,57,0,1,21,4,2,6,2,1,1,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,
359,3,0,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1,0,1,0,0,1,0,0.49,167,0,1,21,4,2,6,2,1,1,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2,1,0,1,1,0,0,1.06,48,0,1,21,4,2,6,2,1,1,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,
360,3,0,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,
361,1,0,1,0,0,1,0,1.68,91,0,1,19,3,2,6,2,7,11,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2,0,0,1,0,1,0,0.89,48,0,1,19,3,2,6,2,7,11,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,
361,3,1,0,0,0,0,0,0,0,0,1,19,3,2,6,2,7,11,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,
362,1,0,1,0,1,0,0,1.68,26,0,1,19,3,2,6,2,7,11,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,
362,2,1,0,1,0,0,1,1.06,48,0,1,19,3,2,6,2,7,11,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,
